id,name,cin,city,created_at,postal_code,street,street_number,updated_at,uri
429422,Materská škola,326259,Jánovce,2019-07-07T04:01:45.841Z,05913,,,2019-07-07T04:01:45.841Z,ico://sk/00326259_10002
429423,"Materská škola, Hlavná 3, Krompachy",35566451,Krompachy,2019-07-07T04:01:45.845Z,05342,Hlavná,3,2019-07-07T04:01:45.845Z,ico://sk/35566451
429424,"Základná umelecká škola, Námestie slobody 8, Krompachy",35549611,Krompachy,2019-07-07T04:01:45.849Z,05342,Námestie slobody,8,2019-07-07T04:01:45.849Z,ico://sk/35549611
429425,"Základná škola, Slatinské Lazy 112",37831313,Slatinské Lazy,2019-07-07T04:01:45.853Z,96225,Slatinské Lazy,112,2019-07-07T04:01:45.853Z,ico://sk/37831313
429426,"Gymnázium, Ľ. Štúra 26, Michalovce",17151341,Michalovce,2019-07-07T04:01:45.857Z,07101,Ľ. Štúra,26,2019-07-07T04:01:45.857Z,ico://sk/17151341
429427,"Spojená škola sv. Františka Assiského, Kláštorné nám. 1, Malacky",42256887,Malacky,2019-07-07T04:01:45.861Z,90101,Kláštorné námestie,1,2019-07-07T04:01:45.861Z,ico://sk/42256887
429428,"Základná škola s materskou školou sv. Marka Križina, Rehoľná 2, Košice",31942199,Košice - mestská časť Krásna,2019-07-07T04:01:45.876Z,04018,Rehoľná,2,2019-07-07T04:01:45.876Z,ico://sk/31942199
429429,"Materská škola, Komenského 1964/11, Trebišov",35544619,Trebišov,2019-07-07T04:01:45.880Z,07501,Komenského,11,2019-07-07T04:01:45.880Z,ico://sk/35544619
429431,Základná škola Sokoľany,690741,Sokoľany,2019-07-07T04:01:45.888Z,04457,Sokoľany,,2019-07-07T04:01:45.888Z,ico://sk/00690741_10001
429432,Základná škola Žabokreky,317047,,2019-07-07T04:01:45.892Z,03840,Žabokreky,Žabokreky 54,2019-07-07T04:01:45.892Z,ico://sk/00317047_10002
429433,Základná škola Jazernica,316725,,2019-07-07T04:01:45.896Z,03844,,,2019-07-07T04:01:45.896Z,ico://sk/00316725_10001
429434,Obec Babindol,35626348,Babindol,2019-07-07T04:01:45.901Z,95153,,140,2019-07-07T04:01:45.901Z,ico://sk/35626348_10001
429435,Zariadenie pre seniorov Moravany nad Váhom,611913,Moravany nad Váhom,2019-07-07T04:01:45.905Z,92221,Kostolecká,2,2019-07-07T04:01:45.905Z,ico://sk/00611913
